source	interaction	target
P26045	1	P78536
Q14653	1	Q92793
Q92793	1	Q14653
Q92793	1	Q9UER7
O15516	1	Q92793
Q92793	1	Q96JB5
Q03164	1	Q92793
Q92985	1	Q92793
P37231	1	Q92793
Q6GPH4	1	Q92793
P17096	1	Q92793
O75376	1	Q92793
P19022	1	Q92793
P05412	1	Q92793
P14921	1	Q92793
P06454	1	Q92793
Q92793	1	Q9BYM8
P48551	1	Q92793
Q03060	1	Q92793
Q92793	1	Q9BRQ0
Q86UE4	1	Q92793
P17735	1	Q92793
Q92793	1	Q9UHV2
O14744	1	P04049
O14744	1	Q04206
O14744	1	Q9UNE7
O14744	1	P02686
O14744	1	Q9Y5B0
O14744	1	O00267
O14744	1	P54105
O14744	1	P14678
O14744	1	Q9NQ92
P04637	1	Q8N3C0
P04637	1	Q16539
P04637	1	Q13472
P00519	1	P04637
P04637	1	Q13155
P04637	1	Q99612
O60936	1	P04637
P02511	1	P04637
P04637	1	P20226
P04637	1	Q01105
P04637	1	Q9UI32
P24522	1	P04637
P04637	1	Q8IYT8
P04637	1	Q04206
P04637	1	P28482
Q07812	1	P04637
P04637	1	P55209
P04637	1	P61978
P04637	1	Q49MG5
O95714	1	P04637
P04637	1	Q9UNE7
P04637	1	Q13330
P04637	1	Q9Y297
Q9HCI7	1	P04637
O14920	1	P04637
P04637	1	Q8N2W9
P04637	1	Q96EQ8
P04637	1	P13639
P14921	1	P04637
Q00978	1	P04637
Q03701	1	P04637
P04637	1	Q99497
P04637	1	Q9UHH9
P04637	1	Q13227
P04637	1	P41235
P04637	1	Q92994
P04637	1	P10828
P04637	1	P55060
P00374	1	P04637
O00629	1	P04637
P04637	1	P32745
P04637	1	P62195
P04637	1	P15036
P04637	1	P38646
P04637	1	P55199
P04637	1	Q16637
P04637	1	Q9HBE1
P04637	1	Q8N9N5
P04637	1	P53801
P04637	1	Q9HCM9
P04637	1	Q14999
P04637	1	Q15714
P04637	1	Q9UNL4
P04637	1	P32780
P04637	1	Q8IWT3
P04637	1	P49848
P04637	1	P40925
P04637	1	Q99973
O75182	1	P04637
P04637	1	Q8N680
P04637	1	Q9BVJ6
P04637	1	Q9ULJ6
P04637	1	P30405
P04637	1	Q9UNF1
P04637	1	Q96GM8
P04637	1	Q15392
O95602	1	Q92688
P46695	1	Q04206
O75460	1	P19438
O75460	1	Q969M3
Q71DI3	1	Q9UK53
Q71DI3	1	Q9Y2K7
P46100	1	Q71DI3
P28482	1	P14618
P05161	1	P14618
P45983	1	P14618
Q9P1W9	1	P14618
P14618	1	Q9UPQ4
P14618	1	Q15751
P06493	1	Q9NTG7
P05091	1	Q9NTG7
Q14790	1	Q15628
P25445	1	Q15628
Q13114	1	Q15628
Q92844	1	Q15628
Q13077	1	Q15628
Q15628	1	Q8TEL6
Q8TEL6	1	Q15628
Q15628	1	Q5VWQ8
Q96CV9	1	Q15628
Q16539	1	P29353
Q07352	1	Q16539
Q16539	1	Q07352
Q16539	1	P02511
Q16539	1	Q06330
Q16539	1	P52564
Q9NRW4	1	Q16539
P67775	1	Q16539
Q16539	1	P17844
Q16539	1	Q9Y297
Q16539	1	P78543
Q16539	1	P51617
Q16539	1	Q8WYK2
Q16539	1	Q9BY84
Q16539	1	O15105
Q16539	1	P14598
Q16539	1	Q92945
Q16539	1	P41212
Q16539	1	P06702
P09651	1	Q16539
Q16539	1	Q15121
Q16539	1	Q07666
Q16539	1	P20138
Q16539	1	O94806
Q16539	1	Q9H0E2
Q9BPZ7	1	Q16539
Q16539	1	Q9Y6E0
Q16539	1	Q15046
P62714	1	Q16539
Q16539	1	Q14494
Q16539	1	Q9NRR4
Q16539	1	P21397
Q16539	1	Q9UH99
Q16539	1	O75995
Q16539	1	Q9UEY8
P40424	1	Q9Y6P5
P07900	1	Q00613
P07900	1	P08253
P07900	1	P08047
P68400	1	P07900
P07900	1	Q9UNE7
P07900	1	Q14318
P78527	1	P07900
P07900	1	P22607
O43734	1	P07900
P07900	1	Q9UHH9
P07900	1	P30530
P34947	1	P07900
P07900	1	Q03113
P07900	1	P43250
P07900	1	Q9NRP7
P04114	1	P07900
P07900	1	Q9UHD1
P07900	1	Q08752
P07900	1	P16455
O94966	1	P07900
P07900	1	Q15785
P07900	1	Q9BYZ6
P00519	1	Q13426
P68400	1	Q13426
Q13426	1	Q9UGP5
P78527	1	Q13426
Q13568	1	Q14653
Q14653	1	Q13568
Q13568	1	O14980
Q04206	1	Q13568
Q13568	1	Q92985
O14920	1	Q13568
Q13568	1	O43765
Q13568	1	Q9BX10
O14896	1	Q13568
Q13568	1	P49796
Q13568	1	O00178
P19474	1	Q13568
Q13568	1	O60684
Q13568	1	Q13098
Q13568	1	P52294
Q13568	1	O15355
Q13568	1	P15822
P51532	1	P52630
P52630	1	P48551
O15297	1	P51812
O15297	1	P46777
O15297	1	Q9UH99
Q05513	1	P27986
P40337	1	Q05513
P68400	1	Q05513
Q05513	1	P68400
Q05513	1	Q13163
P67870	1	Q05513
Q05513	1	P67870
Q05513	1	P31751
Q13501	1	Q05513
P51617	1	Q05513
Q05513	1	Q96A00
Q96A00	1	Q05513
P13645	1	Q05513
Q05513	1	O43175
Q05513	1	Q15109
Q15109	1	Q05513
Q05513	1	Q15466
Q05513	1	Q8TCC7
Q05513	1	Q96IZ0
Q05513	1	Q8IX03
Q8IX03	1	Q05513
Q05513	1	P31946
Q05513	1	Q9BYG5
Q9BYG5	1	Q05513
Q05513	1	Q9UBS0
Q05513	1	Q9Y624
Q07021	1	Q05513
Q05513	1	Q6STE5
Q05513	1	Q16625
Q05513	1	P61587
O95831	1	P46379
O95831	1	Q63ZY3
O00268	1	Q9NYB0
Q14254	1	Q9NYB0
Q15072	1	Q9NYB0
O95260	1	Q13472
O14980	1	P00519
P00519	1	Q92547
P00519	1	Q06124
Q9NRM7	1	P00519
P00519	1	Q93009
P00519	1	P30876
P00519	1	Q9UKY7
P00519	1	Q6P1J9
P05412	1	P00519
P00519	1	Q96PU5
P00519	1	Q9NSE2
P00519	1	Q15464
P00519	1	P52799
P00519	1	Q9BZL6
P00519	1	O95433
Q99952	1	P00519
P00519	1	Q9H7P9
P00519	1	P56962
P00519	1	Q9NRQ2
P00519	1	O43896
P00519	1	Q969Q5
Q9BQS8	1	Q9H0B6
P29353	1	P32927
P29353	1	P46940
P29353	1	Q02763
Q14155	1	P29353
P21802	1	P29353
P08637	1	P29353
P13688	1	P49023
P49023	1	Q99942
P62714	1	P49023
O96013	1	P49023
P49023	1	Q9C019
Q14653	1	O14980
Q15796	1	Q14653
Q14653	1	Q92985
Q92985	1	Q14653
Q14653	1	Q07812
Q14653	1	Q08999
P05161	1	Q14653
P58753	1	Q14653
P28749	1	Q14653
Q14653	1	P28749
O14730	1	Q14653
Q14653	1	O43765
Q92844	1	Q14653
Q9Y3B3	1	Q14653
Q14653	1	P19474
Q14653	1	Q9BYM8
Q9Y5Q3	1	Q14653
Q14653	1	P35908
Q12899	1	Q14653
P27695	1	Q9UIF7
O43541	1	Q13363
O00257	1	Q13363
Q13363	1	Q9BZE0
Q13363	1	Q9Y4X4
Q13363	1	Q5H9F3
P80365	1	Q13363
P68400	1	O60341
O00303	1	P61978
Q92574	1	O00303
O00303	1	Q969P5
P15311	1	P38398
P05161	1	P15311
Q92574	1	P15311
P15311	1	Q12959
P16591	1	P15311
P15311	1	P55011
P15311	1	Q9H270
P15311	1	P35368
O00221	1	P01583
P01583	1	Q99584
Q12904	1	Q13155
Q13155	1	Q15046
P05412	1	P48552
P35869	1	P48552
P10827	1	P48552
P27986	1	Q14790
O60936	1	Q14790
Q14790	1	P25445
Q14790	1	Q86TL0
Q14790	1	P50591
O95786	1	Q14790
Q14790	1	P08670
Q14790	1	Q9NPP4
Q14790	1	P49768
Q14790	1	P19438
Q14790	1	O15519
Q14790	1	Q9UHD2
Q13501	1	Q14790
O14920	1	Q14790
Q14790	1	Q92844
Q14790	1	Q15149
Q14790	1	P49810
P47712	1	Q14790
P09486	1	Q14790
Q13418	1	Q14790
Q14790	1	O00571
O75618	1	Q14790
Q8WXF8	1	Q14790
Q14790	1	P51572
Q14790	1	P49585
Q14790	1	Q9UGN5
Q00613	1	Q9UER7
P63279	1	Q9UER7
P63165	1	Q9UER7
Q9NQB0	1	Q9UER7
Q9NS23	1	Q9UER7
Q9UER7	1	Q01201
P14921	1	Q9UER7
P19474	1	Q9UER7
Q9UER7	1	O43791
Q03188	1	Q9UER7
P46100	1	Q9UER7
P21127	1	Q96S59
Q01085	1	P28562
Q01085	1	Q13148
Q01085	1	Q16637
Q63HR2	1	Q96QB1
P20936	1	Q96QB1
Q92989	1	Q96QB1
P02679	1	P05107
P05107	1	P31946
P01042	1	P05107
P05107	1	Q15438
P24723	1	P05107
P05107	1	P20701
P02675	1	P05107
P08571	1	P18428
P18428	1	Q13162
O95983	1	P05412
P19793	1	P27986
P19793	1	P20226
P19793	1	Q15788
O76064	1	P19793
P17096	1	P19793
P09874	1	P19793
P19793	1	Q15653
O75376	1	P19793
P08865	1	P45973
P45973	1	P51608
P45973	1	P46100
O95347	1	P45973
Q9NPF5	1	Q9UK53
Q04837	1	Q68E01
O15516	1	Q8WYA1
P49841	1	O15516
P06493	1	Q12888
Q12888	1	Q92905
Q92905	1	Q99717
P38398	1	Q14103
Q14103	1	P24385
Q14103	1	P06730
Q14103	1	Q9UNL4
Q14103	1	Q15424
Q14103	1	Q92973
P06493	1	P13051
P13051	1	P15927
P49841	1	P13051
P62140	1	Q13188
Q13188	1	Q8WWW0
P62136	1	Q13188
P36873	1	Q13188
P62714	1	Q13188
Q9H0E2	1	Q05048
P33176	1	P49792
P33176	1	Q9P2E9
O15265	1	Q9BX66
P05161	1	Q99700
P11940	1	Q99700
P08253	1	P48061
P01730	1	P48061
O14867	1	O14980
P06493	1	O14980
O14980	1	Q16254
O14980	1	Q14457
O14980	1	P11940
O00221	1	O14980
O14980	1	P55265
O14980	1	P35240
P42768	1	O14980
O14980	1	P52594
O14980	1	P63241
O14980	1	Q96D46
O14980	1	O95149
O14980	1	Q9H814
O15455	1	P27986
P06213	1	P27986
P12318	1	P27986
Q13094	1	P27986
P27986	1	Q13191
P27986	1	P28074
P27986	1	Q92835
Q92835	1	P27986
O00329	1	P27986
P42338	1	P27986
P27986	1	P43405
P07737	1	P27986
Q12959	1	P27986
O14964	1	P27986
P10828	1	P27986
P84095	1	P27986
P30530	1	P27986
P27986	1	Q12955
P27986	1	P36544
P09564	1	P27986
P27986	1	Q96PE3
O94817	1	Q9H0Y0
Q92900	1	P62753
P55265	1	Q92900
O95793	1	Q92900
Q92900	1	Q9HAU5
Q86US8	1	Q92900
P06493	1	O43521
O43521	1	Q9C040
O43521	1	Q86XN8
Q96RU7	1	P35638
P35638	1	Q9H1Y0
P35638	1	P18848
P53567	1	P35638
P49716	1	P35638
P35638	1	P61247
P62140	1	P04049
P62140	1	P16104
P62140	1	Q9BV73
P62140	1	O75376
P62140	1	P27708
P62140	1	P02686
P62140	1	Q13555
P62140	1	O43865
P25054	1	Q16531
Q16531	1	Q9NRC8
Q16531	1	Q9NS23
Q16531	1	Q5TAQ9
Q16531	1	Q96SW2
Q13490	1	P36941
P36941	1	Q13114
Q13114	1	P36941
P36941	1	O14920
P05161	1	Q16881
Q16881	1	Q9NS18
Q96RR4	1	Q8IU85
P63279	1	Q06787
Q9UHD2	1	Q06787
P23443	1	Q06787
Q06787	1	Q96S59
A7MCY6	1	Q06787
P51114	1	Q06787
Q06787	1	Q9UHK0
Q06787	1	Q7Z417
P08047	1	Q99612
Q99612	1	Q04206
P01137	1	P62258
P01137	1	P37023
P01137	1	Q8N2S1
O00602	1	P01137
Q9HCS7	1	Q9ULR0
P51532	1	Q00613
P51532	1	Q16236
P08047	1	P51532
P38398	1	P51532
P51532	1	Q13127
P35869	1	P51532
P15036	1	P51532
P51532	1	Q9H2P0
P51532	1	Q9NSI6
P51532	1	P82094
Q93009	1	Q96EP1
P09874	1	Q96EP1
P12956	1	Q00613
P28482	1	Q00613
P68400	1	Q00613
P53355	1	Q00613
P42345	1	Q00613
P62258	1	Q00613
Q00613	1	Q03933
P50897	1	Q00613
Q8TAQ2	1	Q969G3
Q8WWW0	1	Q9Y297
O43255	1	Q9P212
P35637	1	Q04206
P78527	1	P35637
P35637	1	Q13148
P35637	1	Q9NRR4
P35637	1	Q92973
Q86UE8	1	Q9Y294
Q14457	1	Q16548
Q07812	1	Q16548
O76064	1	Q14839
P68400	1	O60936
O60936	1	P0C1Z6
O60936	1	Q13242
P27701	1	P27824
P27701	1	Q969P0
P27701	1	Q8TAA9
P56524	1	Q96ST3
P05161	1	Q96ST3
P40763	1	Q96ST3
Q13127	1	Q96ST3
P51610	1	Q96ST3
Q05195	1	Q96ST3
P41212	1	Q96ST3
O15294	1	Q96ST3
P51608	1	Q96ST3
Q13118	1	Q96ST3
Q96ST3	1	Q9BXK1
Q96ST3	1	Q9HCU9
Q96ST3	1	Q9HAJ7
P06493	1	P63279
P06493	1	O94782
P06493	1	P50613
P49815	1	P06493
P67775	1	P06493
P06493	1	P49916
P06493	1	Q8N122
P06493	1	Q16665
P06493	1	Q9UPP1
P06493	1	Q96RL1
P06493	1	P49792
Q92574	1	P06493
P06493	1	Q14814
P06493	1	Q14847
P06493	1	Q15291
P06493	1	P14598
P06493	1	Q05682
P06493	1	P09651
P06493	1	Q8IX03
P06493	1	Q9H467
P06493	1	Q14005
P06493	1	Q15746
P06493	1	Q8WUI4
P06493	1	Q16543
P06493	1	P01024
P06493	1	P35241
P06493	1	P35611
P06493	1	Q03060
P06493	1	P27824
P06493	1	Q9BZL6
P06493	1	P22392
P06493	1	P23677
P06493	1	O00429
P06493	1	P20338
P06493	1	O00168
P06493	1	Q15172
P06493	1	Q15438
P06493	1	P35269
P62714	1	P06493
P06493	1	P12270
P06493	1	P61020
P06493	1	Q15569
P06493	1	P20700
P06493	1	Q86X29
P06493	1	O00399
P06493	1	Q14CS0
P06493	1	Q96JH7
P06493	1	Q08495
P06493	1	Q6P1N0
P06493	1	Q96C19
P06493	1	O75154
P06493	1	Q5BJF6
P06493	1	P18754
P06493	1	Q9NZH5
P06493	1	Q8NHV4
P06493	1	Q14493
P06493	1	O75122
P06493	1	P0C1Z6
P06493	1	P54578
P06493	1	P16403
P06493	1	Q15170
P06493	1	P31949
P06493	1	Q99572
P06493	1	Q9ULC4
P06493	1	Q8TEM1
P06493	1	Q13286
O14733	1	O75293
Q9H7Z6	1	Q9UIF9
P12956	1	P27695
P27695	1	P63279
P18887	1	P27695
P40763	1	P27695
P14866	1	P27695
O14672	1	P01135
P01135	1	Q9H8Y8
P01135	1	Q96CC6
O14746	1	Q04206
O14746	1	Q96BK5
O14746	1	Q86US8
P04040	1	Q06124
P46108	1	P56945
Q13153	1	P46108
Q14185	1	P46108
P46108	1	Q15464
O75366	1	P46108
P43405	1	O43914
Q8NFY4	1	O43914
O43914	1	Q496F6
O94817	1	O95786
O95786	1	O94817
O94817	1	Q9BYX4
Q9BYX4	1	O94817
Q9H1Y0	1	O94817
Q7Z6L1	1	O94817
O94817	1	Q8NAA4
O94817	1	Q5MNZ9
O43464	1	O95835
O95835	1	Q9UGP4
P05161	1	P12956
P78527	1	P12956
P41240	1	P12956
P12956	1	P15498
P12956	1	Q15080
P10909	1	P12956
O60381	1	P15884
O95210	1	Q9H0R8
P15927	1	P40763
P60510	1	P15927
P15927	1	Q9P1U0
P15927	1	Q9Y2X3
Q8IYW5	1	Q93009
P51124	1	Q12931
P43686	1	Q12931
P49841	1	P04049
P27348	1	P04049
P04049	1	P62070
P14784	1	P04049
P04049	1	Q9C004
O43597	1	P04049
P04049	1	O43597
P04049	1	P36873
P36873	1	P04049
P04049	1	Q9UQ13
Q9UQ13	1	P04049
P04049	1	P01116
P62714	1	P04049
P04049	1	Q12968
P04049	1	Q13118
P54132	1	P63279
P40692	1	P54132
O94804	1	P54132
P25445	1	P63279
P38398	1	P63279
P63279	1	Q02447
O75925	1	P63279
P09874	1	P63279
P63279	1	P27540
P35520	1	P63279
P05412	1	P63279
P14921	1	P63279
P41212	1	P63279
P41235	1	P63279
P63279	1	Q8WUI4
P63279	1	Q99996
P50895	1	P63279
P63279	1	Q9Y4E5
P63279	1	Q9UBT2
P63279	1	Q9UKY1
P63279	1	Q96RE7
P63279	1	Q8NCF5
P63279	1	Q3SXY8
P63279	1	Q7Z628
P63279	1	Q9NSC2
P61086	1	P63279
P63279	1	Q13867
O60346	1	O94782
P31751	1	O60346
O60346	1	P62068
P08047	1	P40337
P40337	1	Q8N2W9
P40337	1	Q9HBH9
P22626	1	P40337
Q9H257	1	P40337
Q96PY6	1	P40337
P40337	1	Q71U36
P40337	1	Q9Y2K6
P40337	1	Q6IE81
P10909	1	P40337
O75475	1	P63165
P63165	1	Q15788
P38398	1	P63165
P63165	1	Q02447
P63165	1	Q15596
P63165	1	Q13569
P51617	1	P63165
P63165	1	Q8N2W9
P41212	1	P63165
P63165	1	Q99497
P63165	1	O75928
P63165	1	Q9NRA1
O00257	1	P63165
P63165	1	P35712
P63165	1	Q9GZR1
P63165	1	Q9C035
P31751	1	Q07352
P06730	1	P78344
O15460	1	P07237
P07108	1	P30536
P14598	1	Q8IZP0
Q07890	1	Q8IZP0
O75475	1	P51610
P10912	1	Q9UNE7
P10912	1	Q9Y297
O43765	1	P10912
P10912	1	Q9NSE2
P26045	1	P10912
O95782	1	P10912
P61081	1	Q15843
P62837	1	Q15843
P35869	1	Q15843
Q15843	1	Q9Y5A7
Q15843	1	Q9UK80
Q15843	1	Q96LD8
Q08378	1	Q9HD26
Q08378	1	Q7Z5G4
P51149	1	P53611
P51149	1	Q96NA2
P24386	1	P51149
P54098	1	Q04837
P68400	1	Q02078
Q9UBE8	1	Q02078
P23258	1	Q96JB5
P61289	1	Q9Y5W3
Q9H0M0	1	Q9Y5W3
Q9HCE7	1	Q9Y5W3
P68400	1	P13807
P13807	1	P46976
O43293	1	P51946
P19784	1	P51946
P25445	1	O15519
P09382	1	P25445
P62834	1	P25445
P25445	1	Q08722
O00522	1	P25445
P25445	1	Q8TES7
P25445	1	Q9UK73
P52198	1	Q96RU3
O60749	1	Q96RU3
Q13105	1	Q92547
Q04917	1	Q13105
P02511	1	P04792
P02511	1	P12318
P02511	1	P25788
P02511	1	Q53QV2
P02511	1	Q9BVC6
P02511	1	P22914
Q86UT6	1	Q9H2V7
Q16553	1	Q8WUA8
P29375	1	Q06330
P51608	1	Q06330
P48730	1	P56817
P48730	1	P49810
P48730	1	Q9BZL6
P48730	1	O43312
P48730	1	P27707
P48730	1	P16403
P05161	1	Q04637
P49841	1	Q04637
P04792	1	Q04637
Q04637	1	Q09161
Q04637	1	Q9UGR2
P49815	1	Q15796
Q15796	1	Q92985
Q92985	1	Q15796
P41235	1	Q15796
Q05086	1	Q99583
Q16665	1	Q96KS0
O15357	1	P56945
P62714	1	P56945
Q5VT25	1	Q9BZL4
P28482	1	Q13625
P24386	1	Q92696
O00548	1	Q6P9H4
P38398	1	Q08211
Q04206	1	Q08211
Q08211	1	Q12906
Q07666	1	Q08211
Q08211	1	Q9UBU9
Q08211	1	Q9ULX6
P05161	1	Q92466
Q6TCH7	1	Q92466
P20226	1	Q04206
P20226	1	P61978
P20226	1	Q15573
P20226	1	Q86VP6
P20226	1	Q13127
P20226	1	Q92994
E9PAV3	1	P20226
P17480	1	P20226
P20226	1	Q15572
P20226	1	Q5VWG9
P13984	1	P20226
P20226	1	Q9ULW3
P20226	1	Q13487
P20226	1	Q9HAW0
P28482	1	P56524
P56524	1	P28482
P25490	1	P56524
P55055	1	P56524
P31946	1	P56524
P57059	1	P56524
O75694	1	P56524
O75190	1	P56524
P62736	1	Q92574
Q92574	1	P62736
Q96B02	1	Q9NW38
P41743	1	P50613
P50613	1	P10398
P50613	1	Q96A00
P50613	1	Q14847
P50613	1	Q9UPZ9
P50613	1	Q9BYE7
P78527	1	Q14683
P38398	1	Q16236
P28482	1	Q16236
P37231	1	Q16236
Q16236	1	P25490
Q16236	1	Q13501
P45983	1	Q16236
Q16236	1	Q9Y297
P18848	1	Q16236
P05412	1	Q16236
Q13618	1	Q16236
P06454	1	Q16236
Q9NWQ8	1	Q16236
Q16236	1	Q92887
Q9ULX9	1	Q16236
Q16236	1	Q6P1K2
Q16236	1	Q8TD26
Q9NYJ8	1	Q13546
O75376	1	Q9NYJ8
Q9NYJ8	1	O75376
Q9NYJ8	1	Q15750
P58753	1	Q9NYJ8
Q9NYJ8	1	P51617
Q9NYJ8	1	Q9Y6Q6
Q9Y6Q6	1	Q9NYJ8
Q96EX3	1	Q9NYJ8
Q9NYJ8	1	O15105
Q9NYJ8	1	O95084
Q9NYJ8	1	Q9UQL6
Q9NYJ8	1	Q9BYM8
O00213	1	Q01105
O00141	1	O00213
O00213	1	P78504
O00213	1	Q96PU5
O00213	1	Q07954
O00213	1	Q12800
P01584	1	P08253
P02452	1	P08253
P08253	1	P56817
P08253	1	P34741
P06756	1	P08253
P08253	1	Q8NBP7
P08253	1	P80188
P05161	1	P25685
P16278	1	P25685
P49916	1	Q9NUW8
P49841	1	P49715
P49715	1	P61964
P17480	1	P49715
P49715	1	Q05086
P49715	1	Q10586
P49715	1	Q96RU8
P16083	1	P49715
P61960	1	Q9GZZ9
Q8NEB9	1	Q8N122
Q10567	1	Q9H1H9
P31483	1	P28562
Q01105	1	Q9NSU2
Q9NSU2	1	Q01105
P06454	1	Q01105
P39687	1	Q01105
P02649	1	Q01105
O14907	1	Q9UI32
P11926	1	P54368
P24522	1	P80303
P24522	1	Q9UNL4
P68400	1	Q9UQE7
Q29RF7	1	Q9UQE7
P05161	1	P04075
P04075	1	Q9Y5X1
P04075	1	P43304
P05161	1	Q8NC51
P18848	1	Q96RU7
Q96RU7	1	P18848
P10620	1	Q16873
P52564	1	P53805
P52564	1	Q9UL54
P52564	1	Q9ULV5
P52564	1	Q14203
Q12852	1	P52564
P52564	1	P57087
Q9NRW4	1	P28482
Q9NRW4	1	P40763
Q9NRW4	1	P45983
Q9NRW4	1	P02686
P68400	1	P11274
P11274	1	P32927
P32927	1	P11274
P11274	1	Q99816
P37231	1	Q15788
Q15596	1	Q15788
Q03181	1	Q15788
P62508	1	Q15788
Q15788	1	Q96RI1
Q15788	1	Q9Y261
Q15562	1	Q15788
Q15788	1	Q7Z6E9
P43246	1	Q9UBT6
P08047	1	P38398
P08047	1	P37231
P08047	1	P17096
P08047	1	P25490
P08047	1	P09874
P08047	1	Q16665
Q16665	1	P08047
P08047	1	P40763
P08047	1	P56645
P08047	1	P28749
P08047	1	Q14209
O00268	1	P08047
P08047	1	Q14814
P08047	1	P41235
P08047	1	O00571
P08047	1	P62195
P08047	1	P10589
O15294	1	P08047
P08047	1	Q92908
P08047	1	P51608
P08047	1	Q13118
P08047	1	P43694
P08047	1	Q00577
P08047	1	P37198
P08047	1	P17735
P08047	1	Q8N108
O15392	1	Q14457
P45983	1	Q14457
P78368	1	Q14457
O95229	1	Q14457
O95786	1	Q13490
O15392	1	Q13490
Q13490	1	Q6GPH4
Q13546	1	Q13490
P19438	1	Q13490
Q13490	1	O43464
Q13114	1	Q13490
Q13490	1	Q9NR28
Q13490	1	P51668
Q13490	1	Q92844
Q13490	1	Q05195
Q13490	1	Q13077
Q13490	1	Q9Y3I1
P54826	1	Q13490
Q9H0E2	1	Q13490
O95819	1	Q13490
P55060	1	Q13490
P11802	1	P24385
P11802	1	P04179
P11802	1	P17480
P11802	1	Q92879
P11802	1	P43694
A7MCY6	1	Q8TDY2
P11488	1	P25116
P06756	1	P25116
P25116	1	Q8WUM4
P03952	1	P05154
Q13501	1	Q8IYT8
P43694	1	Q92833
O14773	1	O76064
P62136	1	P16104
P62136	1	Q9BV73
P62136	1	O75376
P62136	1	P27708
P62136	1	O14920
P08514	1	P62136
O95793	1	P62136
P62136	1	Q8TEW0
P62136	1	P02686
P62136	1	Q13555
P62136	1	P20700
P62136	1	O43865
P62136	1	Q92667
P05161	1	Q92841
P17844	1	Q92841
O75604	1	Q16526
Q16526	1	Q96FS4
Q04206	1	Q9Y230
Q9H6T3	1	Q9Y230
P67775	1	P16104
P16104	1	Q6ZW49
P36873	1	P16104
O15355	1	P16104
P16104	1	Q99986
P16104	1	Q9H9Q4
O00743	1	P16104
P62714	1	P16104
P25440	1	Q9NPI1
P13010	1	P38398
P68400	1	P38398
O95714	1	P38398
P27540	1	P38398
P11940	1	P38398
P23258	1	P38398
P38398	1	Q15648
P42685	1	P38398
P38398	1	Q15853
P38398	1	Q16576
P38398	1	Q9H6X2
O75116	1	P08670
O95793	1	O75116
O75116	1	P35611
O75116	1	Q9BZL4
O75116	1	Q15417
O14908	1	P08648
O14908	1	P49795
O14908	1	P23229
O14786	1	O14908
O14908	1	O94827
Q13489	1	O15392
Q13489	1	Q6GPH4
Q13546	1	Q13489
Q13489	1	O43464
Q13114	1	Q13489
Q13489	1	Q13114
O14920	1	Q13489
Q13489	1	P51668
Q13489	1	P62837
Q13489	1	Q05195
Q13077	1	Q13489
Q13489	1	Q13077
Q8N668	1	Q13489
O94966	1	Q13489
Q9UK58	1	Q9UQ88
Q15287	1	Q9UQ88
P12544	1	P20700
P61964	1	Q03164
Q9H6P5	1	Q03164
O60583	1	P78527
P37231	1	Q04206
Q99496	1	Q04206
Q04206	1	Q93009
O75925	1	Q04206
Q14145	1	Q04206
P09874	1	Q04206
Q15653	1	Q04206
Q04206	1	Q8WTS6
Q00653	1	Q04206
Q04206	1	Q00653
P40763	1	Q04206
Q04206	1	Q13330
P11831	1	Q04206
Q01201	1	Q04206
Q04206	1	Q01201
Q04206	1	Q96AZ6
P51668	1	Q04206
Q04206	1	Q5VVH5
O00221	1	Q04206
P17544	1	Q04206
Q14498	1	Q04206
O60658	1	Q04206
P35869	1	Q04206
Q03181	1	Q04206
Q15654	1	Q04206
Q04206	1	Q8N668
Q8N668	1	Q04206
P25791	1	Q04206
Q04206	1	Q8TBK2
Q8TBK2	1	Q04206
Q9UIL8	1	Q04206
Q04206	1	Q96EY1
Q04917	1	Q04206
Q04206	1	Q96RI1
P78545	1	Q04206
Q00403	1	Q04206
O75832	1	Q04206
Q04206	1	Q9UNL4
O95571	1	Q04206
Q04206	1	Q92499
Q04206	1	Q9NPA5
P63167	1	Q16656
P63167	1	Q9BRA2
P0CAP1	1	P63167
P84243	1	Q9H160
O95816	1	Q9BXM7
P49815	1	P14635
P67775	1	P49815
P24385	1	P49815
P49815	1	P53355
P49815	1	P49841
P27348	1	P49815
P49815	1	P27348
P49815	1	O14641
P49815	1	P62258
P49815	1	Q9P0N9
Q9P0N9	1	P49815
Q96PY6	1	P49815
P31946	1	P49815
P49815	1	P31946
P49815	1	Q7L523
P49815	1	P32302
P49815	1	O75592
Q9BPZ7	1	P49815
P18850	1	P25490
P18850	1	Q68CJ9
P51812	1	P28482
P67775	1	P51812
P51812	1	P05783
P51812	1	Q9BSI4
P51812	1	Q9UBP6
P51812	1	Q9NYV6
P62714	1	P51812
Q9UIS9	1	O75925
Q15646	1	Q9UIS9
O15446	1	O60729
O60729	1	Q7Z628
P25791	1	P29375
P36873	1	Q9BV73
Q92985	1	Q13546
Q92985	1	P10398
P58753	1	Q92985
Q92985	1	P51617
Q92985	1	Q8N2W9
P84022	1	Q92985
Q92985	1	P84022
Q92985	1	Q96A33
Q96A33	1	Q92985
Q92844	1	Q92985
Q92985	1	P13674
Q92985	1	Q6DN90
Q92985	1	Q8IZ69
Q92985	1	Q8IYU2
O00170	1	Q92985
Q92985	1	O00170
Q92985	1	P49427
P19474	1	Q92985
Q92985	1	Q86UE8
Q9Y5Q3	1	Q92985
Q92985	1	Q9ULE6
P35908	1	Q92985
Q92985	1	Q9UPQ4
P02452	1	P07237
P13497	1	P02452
